11.297 17 IMU_GYRO_RAW -1058 236 222
11.300 17 IMU_MAG_RAW 335 -33 338
11.302 17 BARO_RAW 1673148 0
11.340 17 DOWNLINK_STATUS 0 219 268742 14973 1 1265. 73. 53.48
11.355 17 IMU_ACCEL_RAW -114 -204 -36
11.358 17 IMU_GYRO_RAW -822 130 140
11.361 17 IMU_MAG_RAW 313 -41 348
11.393 17 IMU_ACCEL_RAW -117 -216 -50
11.396 17 IMU_GYRO_RAW -734 117 141
11.399 17 IMU_MAG_RAW 309 -60 362
11.405 17 BARO_RAW 1673181 0
11.409 17 ALIVE 213,34,114,54,190,159,111,64,67,117,177,207,172,80,223,208
11.463 17 IMU_ACCEL_RAW -118 -215 -52
11.463 17 IMU_GYRO_RAW -606 137 134
11.464 17 IMU_MAG_RAW 324 -77 377
11.493 17 IMU_ACCEL_RAW -122 -222 -68
11.496 17 IMU_GYRO_RAW -643 124 221
11.499 17 IMU_MAG_RAW 332 -93 388
11.501 17 BARO_RAW 1673161 0
11.555 17 IMU_ACCEL_RAW -124 -221 -71
11.558 17 IMU_GYRO_RAW -687 194 247
11.561 17 IMU_MAG_RAW 308 -98 395
11.593 17 IMU_ACCEL_RAW -125 -218 -81
11.595 17 IMU_GYRO_RAW -713 220 277
11.599 17 IMU_MAG_RAW 299 -116 401
11.609 17 BARO_RAW 1673161 0
11.610 17 DL_VALUE 33 -10926.
11.614 17 ROTORCRAFT_STATUS 0 0 2 0 0 1 0 0 0 0 101 91
11.654 17 IMU_ACCEL_RAW -133 -207 -88
11.657 17 IMU_GYRO_RAW -734 250 351
11.660 17 IMU_MAG_RAW 338 -149 434
11.692 17 IMU_ACCEL_RAW -135 -199 -111
11.695 17 IMU_GYRO_RAW -779 316 291
11.698 17 IMU_MAG_RAW 295 -153 426
11.701 17 BARO_RAW 1673172 0
11.754 17 IMU_ACCEL_RAW -130 -197 -119
11.757 17 IMU_GYRO_RAW -752 277 257
11.760 17 IMU_MAG_RAW 299 -171 436
11.793 17 IMU_ACCEL_RAW -132 -192 -127
11.795 17 IMU_GYRO_RAW -741 232 223
11.799 17 IMU_MAG_RAW 308 -199 450
11.802 17 BARO_RAW 1673179 0
11.853 17 IMU_ACCEL_RAW -136 -182 -137
11.856 17 IMU_GYRO_RAW -747 193 223
11.859 17 IMU_MAG_RAW 292 -210 456
11.892 17 IMU_ACCEL_RAW -131 -173 -144
11.896 17 IMU_GYRO_RAW -746 225 176
11.898 17 IMU_MAG_RAW 323 -246 473
11.900 17 BARO_RAW 1673195 0
11.966 17 IMU_ACCEL_RAW -133 -160 -153
11.966 17 IMU_GYRO_RAW -677 232 97
11.966 17 IMU_MAG_RAW 276 -245 465
11.991 17 IMU_ACCEL_RAW -129 -153 -156
11.994 17 IMU_GYRO_RAW -540 246 -64
11.997 17 IMU_MAG_RAW 305 -279 491
11.999 17 BARO_RAW 1673181 0
12.053 17 IMU_ACCEL_RAW -132 -155 -178
12.055 17 IMU_GYRO_RAW -467 257 -82
12.059 17 IMU_MAG_RAW 272 -279 480
12.090 17 IMU_ACCEL_RAW -126 -155 -192
12.093 17 IMU_GYRO_RAW -548 196 -38
12.096 17 IMU_MAG_RAW 272 -290 481
12.099 17 BARO_RAW 1673192 0
12.101 17 DL_VALUE 34 0.
12.151 17 IMU_ACCEL_RAW -121 -143 -197
12.154 17 IMU_GYRO_RAW -664 90 -50
12.158 17 IMU_MAG_RAW 261 -308 485
12.191 17 IMU_ACCEL_RAW -126 -138 -193
12.194 17 IMU_GYRO_RAW -769 183 -99
12.197 17 IMU_MAG_RAW 285 -342 507
12.199 17 BARO_RAW 1673191 0
12.253 17 IMU_ACCEL_RAW -112 -122 -208
12.256 17 IMU_GYRO_RAW -954 309 -228
12.259 17 IMU_MAG_RAW 246 -346 484
12.289 17 IMU_ACCEL_RAW -102 -121 -211
12.292 17 IMU_GYRO_RAW -1123 370 -406
12.295 17 IMU_MAG_RAW 226 -377 489
12.298 17 BARO_RAW 1673203 0
12.341 17 DOWNLINK_STATUS 0 220 270030 15047 1 1288. 74. 53.48
12.351 17 IMU_ACCEL_RAW -105 -106 -222
12.354 17 IMU_GYRO_RAW -1291 444 -472
12.357 17 IMU_MAG_RAW 222 -404 493
12.389 17 IMU_ACCEL_RAW -98 -96 -233
12.392 17 IMU_GYRO_RAW -1252 458 -481
12.395 17 IMU_MAG_RAW 222 -446 490
12.398 17 BARO_RAW 1673184 0
12.451 17 IMU_ACCEL_RAW -76 -80 -251
12.462 17 IMU_GYRO_RAW -1172 349 -513
12.462 17 IMU_MAG_RAW 231 -479 496
12.488 17 IMU_ACCEL_RAW -71 -70 -261
12.492 17 IMU_GYRO_RAW -1128 254 -453
12.495 17 IMU_MAG_RAW 242 -523 491
12.497 17 BARO_RAW 1673206 0
12.551 17 IMU_ACCEL_RAW -62 -54 -255
12.554 17 IMU_GYRO_RAW -941 144 -400
12.557 17 IMU_MAG_RAW 206 -538 467
12.588 17 IMU_ACCEL_RAW -61 -32 -259
12.591 17 IMU_GYRO_RAW -842 57 -331
12.595 17 IMU_MAG_RAW 212 -560 463
12.597 17 BARO_RAW 1673210 0
12.599 17 DL_VALUE 0 2.
12.650 17 IMU_ACCEL_RAW -65 -23 -257
12.653 17 IMU_GYRO_RAW -596 116 -335
12.656 17 IMU_MAG_RAW 252 -597 470
12.688 17 IMU_ACCEL_RAW -68 -22 -264
12.691 17 IMU_GYRO_RAW -557 177 -154
12.694 17 IMU_MAG_RAW 208 -590 443
12.697 17 BARO_RAW 1673206 0
12.749 17 IMU_ACCEL_RAW -62 -26 -269
12.753 17 IMU_GYRO_RAW -746 249 -167
12.755 17 IMU_MAG_RAW 214 -614 437
12.789 17 IMU_ACCEL_RAW -64 -4 -262
12.791 17 IMU_GYRO_RAW -663 310 17
12.794 17 IMU_MAG_RAW 238 -641 446
12.802 17 BARO_RAW 1673226 0
12.806 17 ROTORCRAFT_STATUS 0 0 2 0 0 1 0 0 0 0 101 92
12.806 17 PONG 
12.849 17 IMU_ACCEL_RAW -50 6 -261
12.852 17 IMU_GYRO_RAW -675 393 310
12.856 17 IMU_MAG_RAW 226 -658 439
12.888 17 IMU_ACCEL_RAW -36 22 -267
12.891 17 IMU_GYRO_RAW -825 467 202
12.894 17 IMU_MAG_RAW 216 -674 429
12.896 17 BARO_RAW 1673213 0
12.948 17 IMU_ACCEL_RAW -12 41 -271
12.961 17 IMU_GYRO_RAW -302 336 118
12.961 17 IMU_MAG_RAW 181 -678 404
12.987 17 IMU_ACCEL_RAW 2 6 -281
12.993 17 IMU_GYRO_RAW -525 282 101
12.994 17 IMU_MAG_RAW 193 -691 402
12.995 17 BARO_RAW 1673242 0
13.052 17 IMU_ACCEL_RAW -17 62 -264
13.055 17 IMU_GYRO_RAW -673 155 196
13.058 17 IMU_MAG_RAW 203 -708 399
13.085 17 IMU_ACCEL_RAW -14 84 -275
13.089 17 IMU_GYRO_RAW -176 215 264
13.093 17 IMU_MAG_RAW 179 -707 379
13.095 17 BARO_RAW 1673220 0
13.097 17 DL_VALUE 1 12.
13.147 17 IMU_ACCEL_RAW -10 57 -281
13.150 17 IMU_GYRO_RAW 113 424 517
13.154 17 IMU_MAG_RAW 162 -705 388
13.185 17 IMU_ACCEL_RAW -17 35 -274
13.188 17 IMU_GYRO_RAW -21 776 582
13.191 17 IMU_MAG_RAW 234 -757 451
13.194 17 BARO_RAW 1673226 0
13.248 17 IMU_ACCEL_RAW -2 42 -267
13.250 17 IMU_GYRO_RAW -391 1355 519
13.255 17 IMU_MAG_RAW 109 -699 376
13.285 17 IMU_ACCEL_RAW 25 55 -263
13.288 17 IMU_GYRO_RAW -424 1733 647
13.291 17 IMU_MAG_RAW 62 -702 358
13.293 17 BARO_RAW 1673231 0
13.341 17 DOWNLINK_STATUS 0 221 271301 15121 1 1271. 74. 55.46
13.347 17 IMU_ACCEL_RAW 44 66 -239
13.350 17 IMU_GYRO_RAW -179 2078 789
13.353 17 IMU_MAG_RAW -2 -684 327
13.385 17 IMU_ACCEL_RAW 72 72 -242
13.389 17 IMU_GYRO_RAW -164 2160 1057
13.391 17 IMU_MAG_RAW -10 -692 320
13.393 17 BARO_RAW 1673215 0
13.446 17 IMU_ACCEL_RAW 156 51 -211
13.449 17 IMU_GYRO_RAW 10 1975 1258
13.467 17 IMU_MAG_RAW -92 -653 274
13.485 17 IMU_ACCEL_RAW 180 51 -210
13.488 17 IMU_GYRO_RAW 322 1549 1124
13.491 17 IMU_MAG_RAW -94 -647 267
13.497 17 BARO_RAW 1673213 0
13.500 17 ALIVE 213,34,114,54,190,159,111,64,67,117,177,207,172,80,223,208
13.546 17 IMU_ACCEL_RAW 207 37 -195
13.549 17 IMU_GYRO_RAW 347 744 945
13.553 17 IMU_MAG_RAW -154 -588 232
13.584 17 IMU_ACCEL_RAW 201 13 -192
13.587 17 IMU_GYRO_RAW 420 379 656
13.590 17 IMU_MAG_RAW -169 -571 227
13.593 17 BARO_RAW 1673196 0
13.594 17 DL_VALUE 2 1.
13.647 17 IMU_ACCEL_RAW 212 -10 -182
13.650 17 IMU_GYRO_RAW 272 99 413
13.653 17 IMU_MAG_RAW -191 -552 226
13.684 17 IMU_ACCEL_RAW 207 -6 -172
13.687 17 IMU_GYRO_RAW 227 -119 276
13.690 17 IMU_MAG_RAW -163 -563 240
13.692 17 BARO_RAW 1673205 0
13.746 17 IMU_ACCEL_RAW 202 -16 -178
13.749 17 IMU_GYRO_RAW -7 -170 238
13.753 17 IMU_MAG_RAW -191 -536 229
13.783 17 IMU_ACCEL_RAW 182 -7 -187
13.787 17 IMU_GYRO_RAW 13 192 300
13.790 17 IMU_MAG_RAW -106 -598 335
13.792 17 BARO_RAW 1673204 0
13.846 17 IMU_ACCEL_RAW 201 -13 -188
13.849 17 IMU_GYRO_RAW 72 211 404
13.852 17 IMU_MAG_RAW -196 -526 226
13.885 17 IMU_ACCEL_RAW 212 -22 -188
13.886 17 IMU_GYRO_RAW 157 -203 525
13.889 17 IMU_MAG_RAW -200 -513 225
13.892 17 BARO_RAW 1673190 0
13.945 17 IMU_ACCEL_RAW 214 -28 -186
13.948 17 IMU_GYRO_RAW 292 -585 488
13.951 17 IMU_MAG_RAW -202 -510 246
13.984 17 IMU_ACCEL_RAW 157 -55 -180
13.987 17 IMU_GYRO_RAW 325 -383 541
13.990 17 IMU_MAG_RAW -176 -494 264
13.995 17 BARO_RAW 1673194 0
13.999 17 ROTORCRAFT_STATUS 0 0 2 0 0 1 0 0 0 0 101 93
14.045 17 IMU_ACCEL_RAW 121 -71 -165
14.048 17 IMU_GYRO_RAW 551 593 1040
14.051 17 IMU_MAG_RAW -187 -466 260
14.082 17 IMU_ACCEL_RAW 139 -68 -152
14.085 17 IMU_GYRO_RAW 1133 975 1755
14.088 17 IMU_MAG_RAW -256 -386 219
14.091 17 BARO_RAW 1673176 0
14.092 17 DL_VALUE 3 0.
14.144 17 IMU_ACCEL_RAW 198 -116 -133
14.147 17 IMU_GYRO_RAW 1911 505 2151
14.149 17 IMU_MAG_RAW -242 -339 225
14.182 17 IMU_ACCEL_RAW 195 -166 -130
14.184 17 IMU_GYRO_RAW 1562 182 1685
14.188 17 IMU_MAG_RAW -265 -256 198
14.191 17 BARO_RAW 1673182 0
14.244 17 IMU_ACCEL_RAW 178 -191 -119
14.246 17 IMU_GYRO_RAW 1183 5 1049
14.250 17 IMU_MAG_RAW -258 -210 183
14.282 17 IMU_ACCEL_RAW 159 -194 -119
14.285 17 IMU_GYRO_RAW 719 -76 1021
14.289 17 IMU_MAG_RAW -225 -205 191
14.292 17 BARO_RAW 1673186 0
14.342 17 DOWNLINK_STATUS 0 222 272589 15195 1 1288. 74. 55.46
14.344 17 IMU_ACCEL_RAW 143 -203 -99
14.347 17 IMU_GYRO_RAW 736 -399 1190
14.349 17 IMU_MAG_RAW -253 -149 173
14.380 17 IMU_ACCEL_RAW 134 -208 -88
14.383 17 IMU_GYRO_RAW 920 -630 1519
14.386 17 IMU_MAG_RAW -208 -137 186
14.389 17 BARO_RAW 1673174 0
14.442 17 IMU_ACCEL_RAW 114 -215 -78
14.446 17 IMU_GYRO_RAW 1365 -983 1727
14.448 17 IMU_MAG_RAW -206 -78 175
14.481 17 IMU_ACCEL_RAW 106 -239 -72
14.484 17 IMU_GYRO_RAW 1390 -1237 1632
14.486 17 IMU_MAG_RAW -171 -31 168
14.489 17 BARO_RAW 1673160 0
14.542 17 IMU_ACCEL_RAW 33 -266 -47
14.545 17 IMU_GYRO_RAW 1216 -1135 1464
14.549 17 IMU_MAG_RAW -138 4 162
14.580 17 IMU_ACCEL_RAW 5 -263 -23
14.583 17 IMU_GYRO_RAW 1092 -857 1302
14.586 17 IMU_MAG_RAW -59 30 151
14.589 17 BARO_RAW 1673165 0
14.591 17 DL_VALUE 4 400.
14.641 17 IMU_ACCEL_RAW -18 -252 -9
14.644 17 IMU_GYRO_RAW 1126 -529 1272
14.648 17 IMU_MAG_RAW -75 44 138
14.679 17 IMU_ACCEL_RAW -17 -255 8
14.682 17 IMU_GYRO_RAW 1067 -467 967
14.686 17 IMU_MAG_RAW -49 59 112
14.688 17 BARO_RAW 1673139 0
14.741 17 IMU_ACCEL_RAW -16 -260 15
14.744 17 IMU_GYRO_RAW 869 -535 680
14.747 17 IMU_MAG_RAW -34 70 95
14.779 17 IMU_ACCEL_RAW -33 -247 37
14.782 17 IMU_GYRO_RAW 838 -601 634
14.785 17 IMU_MAG_RAW -18 79 82
14.788 17 BARO_RAW 1673147 0
14.842 17 IMU_ACCEL_RAW -44 -235 49
14.852 17 IMU_GYRO_RAW 934 -675 750
14.853 17 IMU_MAG_RAW 26 59 85
14.879 17 IMU_ACCEL_RAW -48 -232 54
14.882 17 IMU_GYRO_RAW 888 -874 760
14.885 17 IMU_MAG_RAW 49 58 63
14.887 17 BARO_RAW 1673151 0
14.940 17 IMU_ACCEL_RAW -53 -223 63
14.944 17 IMU_GYRO_RAW 817 -1043 686
14.947 17 IMU_MAG_RAW 22 84 34
14.978 17 IMU_ACCEL_RAW -68 -203 99
14.981 17 IMU_GYRO_RAW 742 -1062 562
14.984 17 IMU_MAG_RAW 59 65 43
14.987 17 BARO_RAW 1673152 0
15.042 17 IMU_ACCEL_RAW -70 -199 115
15.045 17 IMU_GYRO_RAW 617 -995 464
15.048 17 IMU_MAG_RAW 49 77 16
15.078 17 IMU_ACCEL_RAW -71 -196 131
15.081 17 IMU_GYRO_RAW 582 -757 348
15.084 17 IMU_MAG_RAW 47 81 -4
15.087 17 BARO_RAW 1673137 0
15.090 17 DL_VALUE 5 400.
15.141 17 IMU_ACCEL_RAW -65 -195 141
15.144 17 IMU_GYRO_RAW 479 -460 285
15.147 17 IMU_MAG_RAW 49 78 -8
15.178 17 IMU_ACCEL_RAW -61 -203 143
15.181 17 IMU_GYRO_RAW 332 -275 261
15.184 17 IMU_MAG_RAW 87 58 -3
15.190 17 BARO_RAW 1673143 0
15.194 17 ROTORCRAFT_STATUS 0 0 2 0 0 1 0 0 0 0 102 94
15.240 17 IMU_ACCEL_RAW -59 -195 139
15.243 17 IMU_GYRO_RAW 100 -228 274
15.246 17 IMU_MAG_RAW 79 63 -8
15.277 17 IMU_ACCEL_RAW -64 -188 147
15.280 17 IMU_GYRO_RAW 168 -212 315
15.282 17 IMU_MAG_RAW 101 69 -1
15.285 17 BARO_RAW 1673137 0
15.340 17 IMU_ACCEL_RAW -58 -176 155
15.342 17 DOWNLINK_STATUS 0 223 273872 15269 1 1283. 74. 55.46
15.343 17 IMU_GYRO_RAW 267 -310 432
15.346 17 IMU_MAG_RAW 82 67 -25
15.377 17 IMU_ACCEL_RAW -62 -166 160
15.380 17 IMU_GYRO_RAW 323 -291 510
15.383 17 IMU_MAG_RAW 93 68 -30
15.384 17 BARO_RAW 1673132 0
15.439 17 IMU_ACCEL_RAW -57 -167 164
15.442 17 IMU_GYRO_RAW 367 -280 503
15.445 17 IMU_MAG_RAW 128 49 -32
15.477 17 IMU_ACCEL_RAW -45 -146 155
15.480 17 IMU_GYRO_RAW 76 -206 131
15.483 17 IMU_MAG_RAW 141 47 -25
15.486 17 BARO_RAW 1673131 0
15.539 17 IMU_ACCEL_RAW -41 -146 164
15.542 17 IMU_GYRO_RAW 63 -561 365
15.545 17 IMU_MAG_RAW 103 67 -47
15.576 17 IMU_ACCEL_RAW -62 -131 166
15.578 17 IMU_GYRO_RAW 431 -707 594
15.583 17 IMU_MAG_RAW 117 59 -48
15.592 17 BARO_RAW 1673147 0
15.593 17 DL_VALUE 6 350.
15.598 17 ALIVE 213,34,114,54,190,159,111,64,67,117,177,207,172,80,223,208
15.637 17 IMU_ACCEL_RAW -80 -125 191
15.640 17 IMU_GYRO_RAW 548 -346 384
15.643 17 IMU_MAG_RAW 120 47 -47
15.676 17 IMU_ACCEL_RAW -75 -135 176
15.678 17 IMU_GYRO_RAW 640 -227 668
15.682 17 IMU_MAG_RAW 137 46 -74
15.684 17 BARO_RAW 1673130 0
15.737 17 IMU_ACCEL_RAW -73 -136 191
15.740 17 IMU_GYRO_RAW 427 -222 496
15.743 17 IMU_MAG_RAW 142 46 -97
15.776 17 IMU_ACCEL_RAW -75 -131 195
15.779 17 IMU_GYRO_RAW 342 -105 595
15.781 17 IMU_MAG_RAW 186 21 -83
15.783 17 BARO_RAW 1673128 0
15.837 17 IMU_ACCEL_RAW -75 -120 209
15.840 17 IMU_GYRO_RAW 527 158 269
15.843 17 IMU_MAG_RAW 171 25 -107
15.876 17 IMU_ACCEL_RAW -97 -103 205
15.879 17 IMU_GYRO_RAW 723 433 136
15.888 17 IMU_MAG_RAW 214 0 -103
15.889 17 BARO_RAW 1673129 0
15.937 17 IMU_ACCEL_RAW -94 -107 206
15.940 17 IMU_GYRO_RAW 916 937 -305
15.943 17 IMU_MAG_RAW 191 -1 -139
15.974 17 IMU_ACCEL_RAW -97 -107 203
15.977 17 IMU_GYRO_RAW 670 1093 -351
15.980 17 IMU_MAG_RAW 208 -18 -155
15.984 17 BARO_RAW 1673133 0
16.036 17 IMU_ACCEL_RAW -85 -78 189
16.039 17 IMU_GYRO_RAW 605 1065 -426
16.042 17 IMU_MAG_RAW 256 -43 -155
16.074 17 IMU_ACCEL_RAW -84 -69 190
16.077 17 IMU_GYRO_RAW 355 638 -298
16.080 17 IMU_MAG_RAW 262 -53 -156
16.083 17 BARO_RAW 1673108 0
16.084 17 DL_VALUE 7 0.
16.138 17 IMU_ACCEL_RAW -104 -50 174
16.140 17 IMU_GYRO_RAW 242 -70 169
16.144 17 WIND_INFO 17 42 0. 0. 0.
16.144 17 IMU_MAG_RAW 242 -36 -179
16.174 17 IMU_ACCEL_RAW -132 -53 185
16.177 17 IMU_GYRO_RAW 267 -352 243
16.180 17 IMU_MAG_RAW 238 -43 -190
16.182 17 BARO_RAW 1673122 0
16.235 17 IMU_ACCEL_RAW -147 -48 208
16.238 17 IMU_GYRO_RAW 604 -24 323
16.241 17 IMU_MAG_RAW 240 -53 -195
16.273 17 IMU_ACCEL_RAW -143 -42 217
16.276 17 IMU_GYRO_RAW 920 42 435
16.279 17 IMU_MAG_RAW 261 -82 -209
16.282 17 BARO_RAW 1673107 0
16.335 17 IMU_ACCEL_RAW -141 -5 225
16.338 17 IMU_GYRO_RAW 1449 187 188
16.341 17 IMU_MAG_RAW 305 -124 -216
16.342 17 DOWNLINK_STATUS 0 224 275173 15344 1 1301. 75. 55.46
16.373 17 IMU_ACCEL_RAW -142 9 230
16.376 17 IMU_GYRO_RAW 1921 50 424
16.379 17 IMU_MAG_RAW 309 -166 -240
16.386 17 BARO_RAW 1673096 0
16.390 17 ROTORCRAFT_STATUS 0 0 2 0 0 1 0 0 0 0 101 95
16.434 17 IMU_ACCEL_RAW -133 25 220
16.437 17 IMU_GYRO_RAW 2349 -436 793
16.441 17 IMU_MAG_RAW 311 -236 -271
16.473 17 IMU_ACCEL_RAW -128 36 214
16.476 17 IMU_GYRO_RAW 2219 -838 1144
16.478 17 IMU_MAG_RAW 321 -307 -280
16.482 17 BARO_RAW 1673098 0
16.535 17 IMU_ACCEL_RAW -109 83 178
16.538 17 IMU_GYRO_RAW 1824 -761 906
16.541 17 IMU_MAG_RAW 267 -359 -310
16.572 17 IMU_ACCEL_RAW -106 93 166
16.575 17 IMU_GYRO_RAW 1065 -355 520
16.578 17 IMU_MAG_RAW 257 -402 -308
16.581 17 BARO_RAW 1673117 0
16.583 17 DL_VALUE 8 0.
16.634 17 IMU_ACCEL_RAW -90 117 156
16.637 17 IMU_GYRO_RAW 663 -246 142
16.640 17 IMU_MAG_RAW 264 -427 -310
16.673 17 IMU_ACCEL_RAW -74 135 157
16.676 17 IMU_GYRO_RAW 340 -385 127
16.679 17 IMU_MAG_RAW 288 -459 -297
16.681 17 BARO_RAW 1673141 0
16.733 17 IMU_ACCEL_RAW -78 154 161
16.737 17 IMU_GYRO_RAW 299 -428 297
16.740 17 IMU_MAG_RAW 243 -451 -309
16.773 17 IMU_ACCEL_RAW -66 172 170
16.775 17 IMU_GYRO_RAW 559 -482 373
16.778 17 IMU_MAG_RAW 259 -477 -289
16.780 17 BARO_RAW 1673143 0
16.834 17 IMU_ACCEL_RAW -59 184 175
16.836 17 IMU_GYRO_RAW 717 -452 308
16.839 17 IMU_MAG_RAW 207 -479 -307
16.871 17 IMU_ACCEL_RAW -46 192 167
16.874 17 IMU_GYRO_RAW 728 -491 296
16.877 17 IMU_MAG_RAW 203 -504 -299
16.879 17 BARO_RAW 1673121 0
16.932 17 IMU_ACCEL_RAW -45 195 159
16.935 17 IMU_GYRO_RAW 653 -468 301
16.938 17 IMU_MAG_RAW 225 -540 -278
16.971 17 IMU_ACCEL_RAW -33 201 148
16.973 17 IMU_GYRO_RAW 701 -531 314
16.977 17 IMU_MAG_RAW 199 -552 -280
16.980 17 BARO_RAW 1673139 0
17.033 17 IMU_ACCEL_RAW -16 210 143
17.035 17 IMU_GYRO_RAW 758 -622 339
17.039 17 IMU_MAG_RAW 153 -548 -281
17.070 17 IMU_ACCEL_RAW -10 219 134
17.074 17 IMU_GYRO_RAW 806 -603 367
17.077 17 IMU_MAG_RAW 139 -580 -261
17.079 17 BARO_RAW 1673125 0
17.080 17 DL_VALUE 9 0.
17.131 17 IMU_ACCEL_RAW 2 218 111
17.134 17 IMU_GYRO_RAW 413 -526 -8
17.137 17 IMU_MAG_RAW 143 -601 -253
17.169 17 IMU_ACCEL_RAW 7 213 92
17.173 17 IMU_GYRO_RAW 486 -757 124
17.176 17 IMU_MAG_RAW 102 -597 -253
17.178 17 BARO_RAW 1673161 0
17.231 17 IMU_ACCEL_RAW 15 254 118
17.234 17 IMU_GYRO_RAW 1127 -835 133
17.237 17 IMU_MAG_RAW 111 -626 -224
17.271 17 IMU_ACCEL_RAW 24 244 89
17.273 17 IMU_GYRO_RAW 1026 -816 -217
17.276 17 IMU_MAG_RAW 105 -660 -200
17.279 17 BARO_RAW 1673146 0
17.331 17 IMU_ACCEL_RAW 21 249 85
17.334 17 IMU_GYRO_RAW 1084 -1142 -211
17.337 17 IMU_MAG_RAW 58 -674 -185
17.342 17 DOWNLINK_STATUS 0 225 276438 15417 1 1265. 73. 55.46
17.369 17 IMU_ACCEL_RAW 7 254 85
17.372 17 IMU_GYRO_RAW 1010 -1023 -114
17.375 17 IMU_MAG_RAW 77 -701 -144
17.377 17 BARO_RAW 1673154 0
17.430 17 IMU_ACCEL_RAW 10 247 54
17.433 17 IMU_GYRO_RAW 1077 -833 -280
17.436 17 IMU_MAG_RAW 31 -706 -131
17.471 17 IMU_ACCEL_RAW 11 265 37
17.472 17 IMU_GYRO_RAW 754 -882 -103
17.475 17 IMU_MAG_RAW 59 -740 -93
17.477 17 BARO_RAW 1673164 0
17.530 17 IMU_ACCEL_RAW 7 260 21
17.533 17 IMU_GYRO_RAW 827 -1028 210
17.536 17 IMU_MAG_RAW 4 -736 -76
17.568 17 IMU_ACCEL_RAW 12 271 3
17.571 17 IMU_GYRO_RAW 1080 -1021 254
17.574 17 IMU_MAG_RAW 18 -750 -39
17.584 17 BARO_RAW 1673171 0
17.586 17 DL_VALUE 10 0.
17.591 17 ROTORCRAFT_STATUS 0 0 2 0 0 1 0 0 0 0 101 97
17.629 17 IMU_ACCEL_RAW 14 285 0
17.632 17 IMU_GYRO_RAW 1095 -867 72
17.635 17 IMU_MAG_RAW 6 -758 2
17.668 17 IMU_ACCEL_RAW 21 251 -34
17.671 17 IMU_GYRO_RAW 857 -827 -46
17.674 17 IMU_MAG_RAW -22 -754 17
17.679 17 BARO_RAW 1673183 0
17.683 17 ALIVE 213,34,114,54,190,159,111,64,67,117,177,207,172,80,223,208
17.729 17 IMU_ACCEL_RAW 28 251 -42
17.732 17 IMU_GYRO_RAW 568 -1004 -8
17.735 17 IMU_MAG_RAW 2 -772 56
17.767 17 IMU_ACCEL_RAW 26 263 -61
17.770 17 IMU_GYRO_RAW 612 -1236 158
17.773 17 IMU_MAG_RAW -47 -753 63
17.776 17 BARO_RAW 1673182 0
17.828 17 PONG 
17.831 17 IMU_ACCEL_RAW 23 261 -68
17.834 17 IMU_GYRO_RAW 741 -1394 564
17.837 17 IMU_MAG_RAW -44 -756 102
17.868 17 IMU_ACCEL_RAW 22 253 -72
17.871 17 IMU_GYRO_RAW 697 -1215 706
17.876 17 IMU_MAG_RAW -33 -759 144
17.877 17 BARO_RAW 1673195 0
17.931 17 IMU_ACCEL_RAW 31 273 -95
17.932 17 IMU_GYRO_RAW 977 -1398 855
17.935 17 IMU_MAG_RAW -81 -709 166
17.969 17 IMU_ACCEL_RAW 17 236 -86
17.970 17 IMU_GYRO_RAW 854 -1036 820
17.973 17 IMU_MAG_RAW -67 -711 218
17.974 17 BARO_RAW 1673190 0
18.029 17 IMU_ACCEL_RAW 26 239 -118
18.032 17 IMU_GYRO_RAW 805 -863 531
18.035 17 IMU_MAG_RAW -107 -676 234
18.067 17 IMU_ACCEL_RAW 16 230 -126
18.071 17 IMU_GYRO_RAW 644 -496 301
18.074 17 IMU_MAG_RAW -107 -664 258
18.076 17 BARO_RAW 1673193 0
18.078 17 DL_VALUE 11 0.
18.129 17 IMU_ACCEL_RAW 34 244 -148
18.131 17 IMU_GYRO_RAW 659 -586 -160
18.134 17 IMU_MAG_RAW -101 -655 275
18.166 17 IMU_ACCEL_RAW 49 222 -146
18.169 17 IMU_GYRO_RAW 490 -596 -294
18.171 17 IMU_MAG_RAW -56 -674 294
18.174 17 BARO_RAW 1673190 0
18.228 17 IMU_ACCEL_RAW 34 218 -184
18.231 17 IMU_GYRO_RAW 600 -496 -54
18.233 17 IMU_MAG_RAW -90 -648 303
18.266 17 IMU_ACCEL_RAW 30 218 -183
18.268 17 IMU_GYRO_RAW 1021 -610 305
18.272 17 IMU_MAG_RAW -56 -652 332
18.274 17 BARO_RAW 1673202 0
18.328 17 IMU_ACCEL_RAW 17 217 -196
18.331 17 IMU_GYRO_RAW 1445 -544 654
18.335 17 IMU_MAG_RAW -82 -608 351
18.344 17 DOWNLINK_STATUS 0 226 277732 15492 1 1294. 75. 76.25
18.365 17 IMU_ACCEL_RAW 10 193 -203
18.368 17 IMU_GYRO_RAW 1577 -438 923
18.370 17 IMU_MAG_RAW -98 -553 376
18.373 17 BARO_RAW 1673199 0
18.427 17 IMU_ACCEL_RAW 31 167 -203
18.430 17 IMU_GYRO_RAW 1480 -594 764
18.432 17 IMU_MAG_RAW -85 -512 388
18.471 17 IMU_ACCEL_RAW 37 121 -214
18.471 17 IMU_GYRO_RAW 765 -807 368
18.472 17 IMU_MAG_RAW -67 -493 411
18.474 17 BARO_RAW 1673202 0
18.526 17 IMU_ACCEL_RAW 10 137 -243
18.530 17 IMU_GYRO_RAW 751 -534 142
